"","Units","date","elev_mean","Dist_fromLast","Dist_toNext","contr_max_km2","SENTmndwi_mean"
"352",1450,"21/08/2022",755.75,NA,2981.708048,0.6534375,-0.289159318
"353",1450,"05/09/2022",755.75,NA,2981.708048,0.6534375,-0.301284459
"354",1450,"22/07/2022",755.75,NA,2981.708048,0.6534375,-0.274588728
"355",1450,"31/08/2022",755.75,NA,2981.708048,0.6534375,-0.294629733
"356",1450,"27/06/2022",755.75,NA,2981.708048,0.6534375,-0.24038504664
"357",1450,"11/08/2022",755.75,NA,2981.708048,0.6534375,-0.272491797
"358",1450,"01/08/2022",755.75,NA,2981.708048,0.6534375,-0.285313643
"359",1450,"12/07/2022",755.75,NA,2981.708048,0.6534375,-0.258423172
"360",1450,"30/10/2022",755.75,NA,2981.708048,0.6534375,-0.322042785
"361",1500,"22/07/2022",756,NA,2933.326675,0.96578125,-0.274069339
"362",1500,"05/09/2022",756,NA,2933.326675,0.96578125,-0.300709905
"363",1500,"01/08/2022",756,NA,2933.326675,0.96578125,-0.282362827
"364",1500,"21/08/2022",756,NA,2933.326675,0.96578125,-0.288624785
"365",1500,"23/05/2022",756,NA,2933.326675,0.96578125,-0.233258639
"366",1500,"11/08/2022",756,NA,2933.326675,0.96578125,-0.269990178
"367",1500,"20/09/2022",756,NA,2933.326675,0.96578125,-0.310686308
"368",1500,"31/08/2022",756,NA,2933.326675,0.96578125,-0.292840669
"369",1500,"05/10/2022",756,NA,2933.326675,0.96578125,-0.314947191
"370",1500,"12/07/2022",756,NA,2933.326675,0.96578125,-0.259238075
"371",1500,"27/06/2022",756,NA,2933.326675,0.96578125,-0.240714939213113
"372",1500,"30/10/2022",756,NA,2933.326675,0.96578125,-0.3210058
"373",1550,"11/08/2022",755.5,NA,2885.026783,0.96953125,-0.264936104
"374",1550,"05/09/2022",755.5,NA,2885.026783,0.96953125,-0.29701776
"375",1550,"27/06/2022",755.5,NA,2885.026783,0.96953125,-0.237875054796021
"376",1550,"22/07/2022",755.5,NA,2885.026783,0.96953125,-0.269319637
"377",1550,"31/08/2022",755.5,NA,2885.026783,0.96953125,-0.28991314
"378",1550,"12/07/2022",755.5,NA,2885.026783,0.96953125,-0.256279663
"379",1550,"23/05/2022",755.5,NA,2885.026783,0.96953125,-0.231235236
"380",1550,"21/08/2022",755.5,NA,2885.026783,0.96953125,-0.284664376
"381",1550,"05/10/2022",755.5,NA,2885.026783,0.96953125,-0.311553088
"382",1550,"20/09/2022",755.5,NA,2885.026783,0.96953125,-0.306902373
"383",1550,"01/08/2022",755.5,NA,2885.026783,0.96953125,-0.278374304
"384",1550,"30/10/2022",755.5,NA,2885.026783,0.96953125,-0.317860511
"385",1600,"05/09/2022",755.5,NA,2837.069463,0.970625,-0.294725088
"386",1600,"11/08/2022",755.5,NA,2837.069463,0.970625,-0.262980122
"387",1600,"27/06/2022",755.5,NA,2837.069463,0.970625,-0.2373609207099
"388",1600,"21/08/2022",755.5,NA,2837.069463,0.970625,-0.283243021
"389",1600,"22/07/2022",755.5,NA,2837.069463,0.970625,-0.269365747
"390",1600,"31/08/2022",755.5,NA,2837.069463,0.970625,-0.289112358
"391",1600,"05/10/2022",755.5,NA,2837.069463,0.970625,-0.3091032
"392",1600,"12/07/2022",755.5,NA,2837.069463,0.970625,-0.257025139
"393",1600,"01/08/2022",755.5,NA,2837.069463,0.970625,-0.278228015
"394",1600,"23/05/2022",755.5,NA,2837.069463,0.970625,-0.229849347
"395",1600,"20/09/2022",755.5,NA,2837.069463,0.970625,-0.305431831
"396",1600,"30/10/2022",755.5,NA,2837.069463,0.970625,-0.31595803
"397",1650,"05/09/2022",754.6666667,NA,2789.183803,1.0165625,-0.295625884
"398",1650,"27/06/2022",754.6666667,NA,2789.183803,1.0165625,-0.238405857793987
"399",1650,"11/08/2022",754.6666667,NA,2789.183803,1.0165625,-0.265280033
"400",1650,"05/10/2022",754.6666667,NA,2789.183803,1.0165625,-0.308269734
"401",1650,"22/07/2022",754.6666667,NA,2789.183803,1.0165625,-0.27132589
"402",1650,"21/08/2022",754.6666667,NA,2789.183803,1.0165625,-0.28218588
"403",1650,"31/08/2022",754.6666667,NA,2789.183803,1.0165625,-0.288661171
"404",1650,"23/05/2022",754.6666667,NA,2789.183803,1.0165625,-0.228831822
"405",1650,"12/07/2022",754.6666667,NA,2789.183803,1.0165625,-0.258018252
"406",1650,"01/08/2022",754.6666667,NA,2789.183803,1.0165625,-0.280812411
"407",1650,"30/10/2022",754.6666667,NA,2789.183803,1.0165625,-0.314560083
"408",1650,"20/09/2022",754.6666667,NA,2789.183803,1.0165625,-0.305378541
"409",1700,"11/08/2022",753.6666667,NA,2741.373558,1.01875,-0.27189298
"410",1700,"27/06/2022",753.6666667,NA,2741.373558,1.01875,-0.241733124622932
"411",1700,"21/08/2022",753.6666667,NA,2741.373558,1.01875,-0.282375547
"412",1700,"22/07/2022",753.6666667,NA,2741.373558,1.01875,-0.275702409
"413",1700,"05/10/2022",753.6666667,NA,2741.373558,1.01875,-0.308799311
"414",1700,"05/09/2022",753.6666667,NA,2741.373558,1.01875,-0.297139375
"415",1700,"01/08/2022",753.6666667,NA,2741.373558,1.01875,-0.285708476
"416",1700,"31/08/2022",753.6666667,NA,2741.373558,1.01875,-0.290045627
"417",1700,"23/05/2022",753.6666667,NA,2741.373558,1.01875,-0.23025876
"418",1700,"12/07/2022",753.6666667,NA,2741.373558,1.01875,-0.261304304
"419",1700,"20/09/2022",753.6666667,NA,2741.373558,1.01875,-0.306379729
"420",1700,"30/10/2022",753.6666667,NA,2741.373558,1.01875,-0.311806841
"421",1750,"22/07/2022",753,NA,2693.642746,1.0196875,-0.281514254
"422",1750,"31/08/2022",753,NA,2693.642746,1.0196875,-0.294871605
"423",1750,"11/08/2022",753,NA,2693.642746,1.0196875,-0.279111919
"424",1750,"01/08/2022",753,NA,2693.642746,1.0196875,-0.290632323
"425",1750,"21/08/2022",753,NA,2693.642746,1.0196875,-0.287446583
"426",1750,"05/10/2022",753,NA,2693.642746,1.0196875,-0.31244187
"427",1750,"27/06/2022",753,NA,2693.642746,1.0196875,-0.244904251038274
"428",1750,"05/09/2022",753,NA,2693.642746,1.0196875,-0.301205771
"429",1750,"30/10/2022",753,NA,2693.642746,1.0196875,-0.313982366
"430",1750,"23/05/2022",753,NA,2693.642746,1.0196875,-0.232668391
"431",1750,"12/07/2022",753,NA,2693.642746,1.0196875,-0.264741173
"432",1750,"20/09/2022",753,NA,2693.642746,1.0196875,-0.310244524
"433",1800,"01/08/2022",753.375,NA,2645.995664,1.02140625,-0.292418487
"434",1800,"21/08/2022",753.375,NA,2645.995664,1.02140625,-0.290096559
"435",1800,"12/07/2022",753.375,NA,2645.995664,1.02140625,-0.265811528
"436",1800,"05/10/2022",753.375,NA,2645.995664,1.02140625,-0.311802453
"437",1800,"11/08/2022",753.375,NA,2645.995664,1.02140625,-0.280900141
"438",1800,"31/08/2022",753.375,NA,2645.995664,1.02140625,-0.295634597
"439",1800,"27/06/2022",753.375,NA,2645.995664,1.02140625,-0.245139072529781
"440",1800,"20/09/2022",753.375,NA,2645.995664,1.02140625,-0.310595288
"441",1800,"05/09/2022",753.375,NA,2645.995664,1.02140625,-0.302033917
"442",1800,"23/05/2022",753.375,NA,2645.995664,1.02140625,-0.23200739
"443",1800,"22/07/2022",753.375,NA,2645.995664,1.02140625,-0.28298626
"444",1800,"30/10/2022",753.375,NA,2645.995664,1.02140625,-0.313232268
"445",1850,"21/08/2022",753,NA,2598.436921,1.28328125,-0.290043783
"446",1850,"01/08/2022",753,NA,2598.436921,1.28328125,-0.296614988
"447",1850,"12/07/2022",753,NA,2598.436921,1.28328125,-0.269234334
"448",1850,"11/08/2022",753,NA,2598.436921,1.28328125,-0.285950068
"449",1850,"05/10/2022",753,NA,2598.436921,1.28328125,-0.311300633
"450",1850,"31/08/2022",753,NA,2598.436921,1.28328125,-0.295542599
"451",1850,"27/06/2022",753,NA,2598.436921,1.28328125,-0.250342914952507
"452",1850,"05/09/2022",753,NA,2598.436921,1.28328125,-0.301888551
"453",1850,"30/10/2022",753,NA,2598.436921,1.28328125,-0.311806509
"454",1850,"22/07/2022",753,NA,2598.436921,1.28328125,-0.285352906
"455",1850,"20/09/2022",753,NA,2598.436921,1.28328125,-0.310178606
"456",1850,"23/05/2022",753,NA,2598.436921,1.28328125,-0.235640205
"457",1900,"27/06/2022",751.125,NA,2550.971457,1.4296875,-0.254288073770608
"458",1900,"12/07/2022",751.125,NA,2550.971457,1.4296875,-0.270685542
"459",1900,"31/08/2022",751.125,NA,2550.971457,1.4296875,-0.296242409
"460",1900,"22/07/2022",751.125,NA,2550.971457,1.4296875,-0.287132298
"461",1900,"11/08/2022",751.125,NA,2550.971457,1.4296875,-0.290055554
"462",1900,"05/10/2022",751.125,NA,2550.971457,1.4296875,-0.312178828
"463",1900,"30/10/2022",751.125,NA,2550.971457,1.4296875,-0.311345356
"464",1900,"01/08/2022",751.125,NA,2550.971457,1.4296875,-0.299261976
"465",1900,"21/08/2022",751.125,NA,2550.971457,1.4296875,-0.291118292
"466",1900,"05/09/2022",751.125,NA,2550.971457,1.4296875,-0.303556738
"467",1900,"23/05/2022",751.125,NA,2550.971457,1.4296875,-0.236982177
"468",1900,"20/09/2022",751.125,NA,2550.971457,1.4296875,-0.311409376
"469",1950,"31/08/2022",750.2222222,NA,2503.604579,1.43515625,-0.293527312
"470",1950,"20/09/2022",750.2222222,NA,2503.604579,1.43515625,-0.309106026
"471",1950,"12/07/2022",750.2222222,NA,2503.604579,1.43515625,-0.267958931
"472",1950,"05/10/2022",750.2222222,NA,2503.604579,1.43515625,-0.310253501
"473",1950,"23/05/2022",750.2222222,NA,2503.604579,1.43515625,-0.233615209
"474",1950,"01/08/2022",750.2222222,NA,2503.604579,1.43515625,-0.295403734
"475",1950,"27/06/2022",750.2222222,NA,2503.604579,1.43515625,-0.252967972260017
"476",1950,"30/10/2022",750.2222222,NA,2503.604579,1.43515625,-0.309315897
"477",1950,"22/07/2022",750.2222222,NA,2503.604579,1.43515625,-0.283736643
"478",1950,"05/09/2022",750.2222222,NA,2503.604579,1.43515625,-0.300922562
"479",1950,"21/08/2022",750.2222222,NA,2503.604579,1.43515625,-0.286685851
"480",1950,"11/08/2022",750.2222222,NA,2503.604579,1.43515625,-0.28506788
"481",2000,"12/07/2022",750.125,NA,2454.967121,1.438125,-0.269748505
"482",2000,"23/05/2022",750.125,NA,2454.967121,1.438125,-0.235509305
"483",2000,"20/09/2022",750.125,NA,2454.967121,1.438125,-0.306605123
"484",2000,"21/08/2022",750.125,NA,2454.967121,1.438125,-0.285017731
"485",2000,"27/06/2022",750.125,NA,2454.967121,1.438125,-0.254704376900351
"486",2000,"05/10/2022",750.125,NA,2454.967121,1.438125,-0.307748377
"487",2000,"30/10/2022",750.125,NA,2454.967121,1.438125,-0.307120812
"488",2000,"05/09/2022",750.125,NA,2454.967121,1.438125,-0.299235476
"489",2000,"31/08/2022",750.125,NA,2454.967121,1.438125,-0.29196102
"490",2000,"11/08/2022",750.125,NA,2454.967121,1.438125,-0.286604932
"491",2000,"22/07/2022",750.125,NA,2454.967121,1.438125,-0.286910831
"492",2000,"01/08/2022",750.125,NA,2454.967121,1.438125,-0.29726559
"493",2050,"12/07/2022",750,NA,2405.555826,1.44421875,-0.276029061
"494",2050,"30/10/2022",750,NA,2405.555826,1.44421875,-0.311198375
"495",2050,"05/09/2022",750,NA,2405.555826,1.44421875,-0.304565882
"496",2050,"31/08/2022",750,NA,2405.555826,1.44421875,-0.296592149
"497",2050,"05/10/2022",750,NA,2405.555826,1.44421875,-0.312194144
"498",2050,"23/05/2022",750,NA,2405.555826,1.44421875,-0.241225543
"499",2050,"22/07/2022",750,NA,2405.555826,1.44421875,-0.294454631
"500",2050,"11/08/2022",750,NA,2405.555826,1.44421875,-0.292936773
"501",2050,"20/09/2022",750,NA,2405.555826,1.44421875,-0.310564847
"502",2050,"01/08/2022",750,NA,2405.555826,1.44421875,-0.302801757
"503",2050,"27/06/2022",750,NA,2405.555826,1.44421875,-0.260953441262245
"504",2050,"21/08/2022",750,NA,2405.555826,1.44421875,-0.290772722
"505",2100,"05/09/2022",749.125,NA,2363.993298,1.511875,-0.306008981
"506",2100,"23/05/2022",749.125,NA,2363.993298,1.511875,-0.242550468
"507",2100,"11/08/2022",749.125,NA,2363.993298,1.511875,-0.291774816
"508",2100,"20/09/2022",749.125,NA,2363.993298,1.511875,-0.312820408
"509",2100,"05/10/2022",749.125,NA,2363.993298,1.511875,-0.312237195
"510",2100,"27/06/2022",749.125,NA,2363.993298,1.511875,-0.2609308369748
"511",2100,"31/08/2022",749.125,NA,2363.993298,1.511875,-0.299180965
"512",2100,"30/10/2022",749.125,NA,2363.993298,1.511875,-0.311503523
"513",2100,"22/07/2022",749.125,NA,2363.993298,1.511875,-0.294947479
"514",2100,"12/07/2022",749.125,NA,2363.993298,1.511875,-0.276501528
"515",2100,"01/08/2022",749.125,NA,2363.993298,1.511875,-0.303146579
"516",2100,"21/08/2022",749.125,NA,2363.993298,1.511875,-0.293772713
"517",2150,"05/10/2022",747.7777778,NA,2327.987761,1.51484375,-0.311497937
"518",2150,"21/08/2022",747.7777778,NA,2327.987761,1.51484375,-0.292316295
"519",2150,"11/08/2022",747.7777778,NA,2327.987761,1.51484375,-0.279674483
"520",2150,"12/07/2022",747.7777778,NA,2327.987761,1.51484375,-0.269087446
"521",2150,"20/09/2022",747.7777778,NA,2327.987761,1.51484375,-0.312068687
"522",2150,"05/09/2022",747.7777778,NA,2327.987761,1.51484375,-0.304473806
"523",2150,"22/07/2022",747.7777778,NA,2327.987761,1.51484375,-0.287052814
"524",2150,"27/06/2022",747.7777778,NA,2327.987761,1.51484375,-0.252442472256147
"525",2150,"23/05/2022",747.7777778,NA,2327.987761,1.51484375,-0.231399169
"526",2150,"01/08/2022",747.7777778,NA,2327.987761,1.51484375,-0.297262975
"527",2150,"31/08/2022",747.7777778,NA,2327.987761,1.51484375,-0.297703336
"528",2150,"30/10/2022",747.7777778,NA,2327.987761,1.51484375,-0.311676445
"529",2200,"05/09/2022",747.3333333,NA,2292.507219,2.85390625,-0.306130924
"530",2200,"22/07/2022",747.3333333,NA,2292.507219,2.85390625,-0.287244634
"531",2200,"27/06/2022",747.3333333,NA,2292.507219,2.85390625,-0.253901594151289
"532",2200,"11/08/2022",747.3333333,NA,2292.507219,2.85390625,-0.281116019
"533",2200,"31/08/2022",747.3333333,NA,2292.507219,2.85390625,-0.29742477
"534",2200,"01/08/2022",747.3333333,NA,2292.507219,2.85390625,-0.298700537
"535",2200,"12/07/2022",747.3333333,NA,2292.507219,2.85390625,-0.268771511
"536",2200,"05/10/2022",747.3333333,NA,2292.507219,2.85390625,-0.313186021
"537",2200,"30/10/2022",747.3333333,NA,2292.507219,2.85390625,-0.311317424
"538",2200,"21/08/2022",747.3333333,NA,2292.507219,2.85390625,-0.292564128
"539",2200,"20/09/2022",747.3333333,NA,2292.507219,2.85390625,-0.31120549
"540",2200,"23/05/2022",747.3333333,NA,2292.507219,2.85390625,-0.229957156
"541",2250,"11/08/2022",747.25,NA,2257.576426,2.96203125,-0.28654828
"542",2250,"12/07/2022",747.25,NA,2257.576426,2.96203125,-0.271752718
"543",2250,"27/06/2022",747.25,NA,2257.576426,2.96203125,-0.258119396381564
"544",2250,"01/08/2022",747.25,NA,2257.576426,2.96203125,-0.299604935
"545",2250,"05/09/2022",747.25,NA,2257.576426,2.96203125,-0.304422522
"546",2250,"05/10/2022",747.25,NA,2257.576426,2.96203125,-0.310085429
"547",2250,"23/05/2022",747.25,NA,2257.576426,2.96203125,-0.236775646
"548",2250,"30/10/2022",747.25,NA,2257.576426,2.96203125,-0.310377811
"549",2250,"22/07/2022",747.25,NA,2257.576426,2.96203125,-0.28875366
"550",2250,"31/08/2022",747.25,NA,2257.576426,2.96203125,-0.297717379
"551",2250,"20/09/2022",747.25,NA,2257.576426,2.96203125,-0.311136238
"552",2250,"21/08/2022",747.25,NA,2257.576426,2.96203125,-0.293566199
"553",2300,"05/10/2022",745.125,NA,2214.874037,2.96375,-0.310203136
"554",2300,"05/09/2022",745.125,NA,2214.874037,2.96375,-0.305197851
"555",2300,"22/07/2022",745.125,NA,2214.874037,2.96375,-0.29329273
"556",2300,"20/09/2022",745.125,NA,2214.874037,2.96375,-0.311976964
"557",2300,"27/06/2022",745.125,NA,2214.874037,2.96375,-0.262253114619316
"558",2300,"11/08/2022",745.125,NA,2214.874037,2.96375,-0.29132506
"559",2300,"31/08/2022",745.125,NA,2214.874037,2.96375,-0.298405234
"560",2300,"01/08/2022",745.125,NA,2214.874037,2.96375,-0.30233235
"561",2300,"12/07/2022",745.125,NA,2214.874037,2.96375,-0.276747735
"562",2300,"30/10/2022",745.125,NA,2214.874037,2.96375,-0.31044988
"563",2300,"21/08/2022",745.125,NA,2214.874037,2.96375,-0.294339301
"564",2300,"23/05/2022",745.125,NA,2214.874037,2.96375,-0.241205393
"565",2350,"01/08/2022",742.7777778,NA,2169.445659,2.96796875,-0.30628943
"566",2350,"11/08/2022",742.7777778,NA,2169.445659,2.96796875,-0.295078286
"567",2350,"05/09/2022",742.7777778,NA,2169.445659,2.96796875,-0.308683304
"568",2350,"22/07/2022",742.7777778,NA,2169.445659,2.96796875,-0.297705688
"569",2350,"31/08/2022",742.7777778,NA,2169.445659,2.96796875,-0.300504314
"570",2350,"27/06/2022",742.7777778,NA,2169.445659,2.96796875,-0.268240765913537
"571",2350,"12/07/2022",742.7777778,NA,2169.445659,2.96796875,-0.281421777
"572",2350,"05/10/2022",742.7777778,NA,2169.445659,2.96796875,-0.312721248
"573",2350,"30/10/2022",742.7777778,NA,2169.445659,2.96796875,-0.312922783
"574",2350,"21/08/2022",742.7777778,NA,2169.445659,2.96796875,-0.298217928
"575",2350,"20/09/2022",742.7777778,NA,2169.445659,2.96796875,-0.314467994
"576",2350,"23/05/2022",742.7777778,NA,2169.445659,2.96796875,-0.246069206
"577",2400,"22/07/2022",740.2727273,NA,2124.222574,3.115,-0.295458201
"578",2400,"12/07/2022",740.2727273,NA,2124.222574,3.115,-0.279442637
"579",2400,"01/08/2022",740.2727273,NA,2124.222574,3.115,-0.304343051
"580",2400,"21/08/2022",740.2727273,NA,2124.222574,3.115,-0.29857971
"581",2400,"11/08/2022",740.2727273,NA,2124.222574,3.115,-0.292421038
"582",2400,"05/10/2022",740.2727273,NA,2124.222574,3.115,-0.313098711
"583",2400,"27/06/2022",740.2727273,NA,2124.222574,3.115,-0.268163753625674
"584",2400,"05/09/2022",740.2727273,NA,2124.222574,3.115,-0.30809749
"585",2400,"20/09/2022",740.2727273,NA,2124.222574,3.115,-0.314242639
"586",2400,"30/10/2022",740.2727273,NA,2124.222574,3.115,-0.313862517
"587",2400,"31/08/2022",740.2727273,NA,2124.222574,3.115,-0.299953969
"588",2400,"23/05/2022",740.2727273,NA,2124.222574,3.115,-0.243821238
"589",2450,"01/08/2022",738.4444444,NA,2079.218176,3.12609375,-0.30269352
"590",2450,"05/10/2022",738.4444444,NA,2079.218176,3.12609375,-0.31223474
"591",2450,"22/07/2022",738.4444444,NA,2079.218176,3.12609375,-0.294352717
"592",2450,"30/10/2022",738.4444444,NA,2079.218176,3.12609375,-0.313420146
"593",2450,"11/08/2022",738.4444444,NA,2079.218176,3.12609375,-0.292325091
"594",2450,"12/07/2022",738.4444444,NA,2079.218176,3.12609375,-0.278608368
"595",2450,"05/09/2022",738.4444444,NA,2079.218176,3.12609375,-0.30694347
"596",2450,"23/05/2022",738.4444444,NA,2079.218176,3.12609375,-0.244263807
"597",2450,"27/06/2022",738.4444444,NA,2079.218176,3.12609375,-0.268257570731175
"598",2450,"31/08/2022",738.4444444,NA,2079.218176,3.12609375,-0.299106933
"599",2450,"20/09/2022",738.4444444,NA,2079.218176,3.12609375,-0.313224362
"600",2450,"21/08/2022",738.4444444,NA,2079.218176,3.12609375,-0.29927818
"601",2500,"05/09/2022",734.875,NA,2034.446981,3.13625,-0.304019682
"602",2500,"01/08/2022",734.875,NA,2034.446981,3.13625,-0.300647339
"603",2500,"11/08/2022",734.875,NA,2034.446981,3.13625,-0.289934117
"604",2500,"22/07/2022",734.875,NA,2034.446981,3.13625,-0.293061673
"605",2500,"31/08/2022",734.875,NA,2034.446981,3.13625,-0.296731752
"606",2500,"05/10/2022",734.875,NA,2034.446981,3.13625,-0.309028262
"607",2500,"12/07/2022",734.875,NA,2034.446981,3.13625,-0.277718118
"608",2500,"20/09/2022",734.875,NA,2034.446981,3.13625,-0.310555851
"609",2500,"30/10/2022",734.875,NA,2034.446981,3.13625,-0.310157495
"610",2500,"27/06/2022",734.875,NA,2034.446981,3.13625,-0.268910706797733
"611",2500,"21/08/2022",734.875,NA,2034.446981,3.13625,-0.296953855
"612",2500,"23/05/2022",734.875,NA,2034.446981,3.13625,-0.246198246
"613",2550,"11/08/2022",731.75,NA,1988.083752,3.14203125,-0.287556617
"614",2550,"22/07/2022",731.75,NA,1988.083752,3.14203125,-0.291659243
"615",2550,"31/08/2022",731.75,NA,1988.083752,3.14203125,-0.295858408
"616",2550,"12/07/2022",731.75,NA,1988.083752,3.14203125,-0.276161925
"617",2550,"05/09/2022",731.75,NA,1988.083752,3.14203125,-0.304229573
"618",2550,"30/10/2022",731.75,NA,1988.083752,3.14203125,-0.310141629
"619",2550,"01/08/2022",731.75,NA,1988.083752,3.14203125,-0.299223312
"620",2550,"27/06/2022",731.75,NA,1988.083752,3.14203125,-0.266615949963268
"621",2550,"05/10/2022",731.75,NA,1988.083752,3.14203125,-0.30962377
"622",2550,"23/05/2022",731.75,NA,1988.083752,3.14203125,-0.243013518
"623",2550,"21/08/2022",731.75,NA,1988.083752,3.14203125,-0.297100313
"624",2550,"20/09/2022",731.75,NA,1988.083752,3.14203125,-0.311092306
"625",2600,"30/10/2022",729.875,NA,1940.72779,3.15328125,-0.315185258
"626",2600,"05/10/2022",729.875,NA,1940.72779,3.15328125,-0.313351802
"627",2600,"11/08/2022",729.875,NA,1940.72779,3.15328125,-0.287482404
"628",2600,"05/09/2022",729.875,NA,1940.72779,3.15328125,-0.306818299
"629",2600,"21/08/2022",729.875,NA,1940.72779,3.15328125,-0.298809648
"630",2600,"31/08/2022",729.875,NA,1940.72779,3.15328125,-0.29763242
"631",2600,"23/05/2022",729.875,NA,1940.72779,3.15328125,-0.240345281
"632",2600,"22/07/2022",729.875,NA,1940.72779,3.15328125,-0.292583983
"633",2600,"01/08/2022",729.875,NA,1940.72779,3.15328125,-0.301870244
