"","X","Units","Month","Section","WC","WC_int","elev_mean","slope_mean","contr_max_km2","stream_sum","recur_mean","occur_mean","ext_sum","Dist_fromLast","Dist_toNext","Dam","mapbio_maj","mb_forest_","mb_savan_m","mb_grass_m","mb_past_me","mb_agri_me","mb_water_m","mb_crops_m","acm30","api30","Level","Vol_hm3","dV_hm3","SENTndvi_mean","SENTndwi_mean","SENTswi_mean","SENTndmi_re_mean","SENTndmi_nir_mean","SENTmndwi_mean","dw_majorit","bare_freq","built_freq","crops_freq","flooded_freq","grass_freq","shrubs_freq","trees_freq","water_freq"
"325",8513,70900,6,"BAR","Dry",1,484.85,0,625.0428125,5,0,0,0,396.4846022,1605.975252,0,15,0,0.375,0,0.5,0,0,0.125,77.978,5.041834104,441.84,5.57,-0.01,0.255322297,-0.244495867,-0.245341474,0.002318294,-0.054374525,-0.29493376,5,0,0,0,0,0,0.924050633,0.075949367,0
"326",8519,70950,6,"BAR","Dry",1,483.33,0,625.0507813,7,0,0,0,390.3346123,1639.989462,0,15,0,0,0,0.875,0,0,0.125,77.978,5.041834104,441.84,5.57,-0.01,0.277260303,-0.264137247,-0.232186878,0.026286808,-0.027712077,-0.289731764,5,0,0,0,0,0,1,0,0
"327",8525,71000,6,"BAR","Dry",1,482.73,0,625.13375,8,0,0,0,394.7074163,1671.42708,0,21,0,0,0,0.444444444,0.555555556,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.315057974,-0.276891144,-0.236480861,0.055796318,-0.000770027,-0.277733905,5,0,0,0,0,0,0.625,0.375,0
"328",8531,71050,6,"BAR","Dry",1,483.46,0,625.1554688,8,0,0,0,422.8776635,1687.487241,0,15,0,0,0.111111111,0.444444444,0.444444444,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.310140799,-0.266200047,-0.244522101,0.044028403,-0.009269825,-0.275202321,1,0,0,0,0,0,0.4125,0.5875,0
"329",10127,84350,6,"ARO","Wet",4,458.75,0.03,677.6470313,11,0,0,0,1682.852759,2296.145939,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.352038454,-0.296066765,-0.223653439,0.113994627,0.058613539,-0.241563579,1,0,0,0,0,0,0.063291139,0.936708861,0
"330",10128,84350,11,"ARO","Dry",1,458.75,0.03,677.6470313,11,0,0,0,1682.852759,2296.145939,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.208981083,-0.238583182,-0.254439142,-0.046392465,-0.108731284,-0.338695364,5,0,0,0,0,0,1,0,0
"331",10133,84400,6,"ARO","NotDet",2,459.08,0.03,677.6979688,12,0,0,0,1712.100826,2251.377222,0,4,0,0.777777778,0,0.222222222,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.333264996,-0.284233176,-0.218082321,0.10218527,0.044732652,-0.242433348,1,0,0,0,0,0,0.207792208,0.792207792,0
"332",10134,84400,11,"ARO","NotDet",2,459.08,0.03,677.6979688,12,0,0,0,1712.100826,2251.377222,0,4,0,0.777777778,0,0.222222222,0,0,0,122.2,109.186,441.18,4.78,0.05,0.204829764,-0.239907234,-0.254028049,-0.046731541,-0.109667342,-0.341012196,5,0,0,0,0,0,1,0,0
"333",10139,84450,6,"ARO","NotDet",2,459.27,0.04,800.2910938,12,0,0,0,1697.747259,2237.936181,0,4,0.125,0.625,0,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.323563787,-0.285717807,-0.235350611,0.074494539,0.017616677,-0.269629855,1,0,0,0,0,0,0.333333333,0.666666667,0
"334",10140,84450,11,"ARO","NotDet",2,459.27,0.04,800.2910938,12,0,0,0,1697.747259,2237.936181,0,4,0.125,0.625,0,0.25,0,0,0,122.2,109.186,441.18,4.78,0.05,0.220855157,-0.254778139,-0.253752905,-0.03226898,-0.095783278,-0.343068544,5,0,0,0,0,0,0.923076923,0.076923077,0
"335",10145,84500,6,"ARO","Dry",1,457.76,0.01,800.301875,9,0,0,0,1680.987191,2229.505392,0,3,0.5,0.375,0,0.125,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.329385807,-0.282548615,-0.222826243,0.094830114,0.036794275,-0.248527427,1,0,0,0,0,0,0.102564103,0.897435897,0
"336",10146,84500,11,"ARO","NotDet",2,457.76,0.01,800.301875,9,0,0,0,1680.987191,2229.505392,0,3,0.5,0.375,0,0.125,0,0,0,122.2,109.186,441.18,4.78,0.05,0.228933819,-0.254575593,-0.255990856,-0.028535018,-0.088618125,-0.33653983,5,0,0,0,0,0,0.91025641,0.08974359,0
"337",10151,84550,6,"ARO","NotDet",2,457.72,0.01,800.3198438,7,0,0,0,1691.114016,2200.568979,0,3,0.555555556,0.444444444,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.345719051,-0.287397669,-0.214177458,0.116707705,0.063220054,-0.228530906,1,0,0,0,0,0,0,1,0
"338",10152,84550,11,"ARO","Dry",1,457.72,0.01,800.3198438,7,0,0,0,1691.114016,2200.568979,0,3,0.555555556,0.444444444,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.240383939,-0.25455355,-0.249536785,-0.014407972,-0.073820159,-0.322996013,5,0,0,0,0,0.101265823,0.860759494,0.037974684,0
"339",10157,84600,6,"ARO","NotDet",2,458.18,0.02,800.3257813,8,0,0,0,1738.940155,2156.843376,0,4,0.333333333,0.666666667,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.357287465,-0.291235903,-0.207766675,0.130531728,0.077482514,-0.218851454,1,0,0,0,0,0,0,1,0
"340",10158,84600,11,"ARO","NotDet",2,458.18,0.02,800.3257813,8,0,0,0,1738.940155,2156.843376,0,4,0.333333333,0.666666667,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.240191423,-0.247693529,-0.248577027,-0.013416968,-0.073830151,-0.317032341,5,0.012987013,0,0,0,0.207792208,0.779220779,0,0
"341",10163,84650,6,"ARO","NotDet",2,458.77,0.03,800.326875,7,0,0,0,1783.055167,2128.453507,0,4,0.125,0.75,0,0.125,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.346575709,-0.285079087,-0.21003265,0.115086525,0.062031747,-0.227273469,1,0,0,0,0,0,0.025974026,0.974025974,0
"342",10164,84650,11,"ARO","Dry",1,458.77,0.03,800.326875,7,0,0,0,1783.055167,2128.453507,0,4,0.125,0.75,0,0.125,0,0,0,122.2,109.186,441.18,4.78,0.05,0.199908558,-0.230800495,-0.268837846,-0.061470938,-0.123085432,-0.344998057,5,0.012987013,0,0,0,0.246753247,0.74025974,0,0
"343",10168,84700,5,"ARO","NotDet",2,458.17,0.03,800.3276563,7,0,0,0,1828.390112,2099.138944,0,4,0,0.666666667,0,0.333333333,0,0,0,25.654,15.70013972,441.81,5.54,0,0.406329386,-0.329977652,-0.169506316,0.193642348,0.136420738,-0.202889566,1,0,0,0,0,0.05,0,0.95,0
"344",10169,84700,6,"ARO","NotDet",2,458.17,0.03,800.3276563,7,0,0,0,1828.390112,2099.138944,0,4,0,0.666666667,0,0.333333333,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.338293714,-0.280874139,-0.215287293,0.105219607,0.049538511,-0.234851555,1,0,0,0,0,0,0.125,0.875,0
"345",10170,84700,11,"ARO","Dry",1,458.17,0.03,800.3276563,7,0,0,0,1828.390112,2099.138944,0,4,0,0.666666667,0,0.333333333,0,0,0,122.2,109.186,441.18,4.78,0.05,0.163822214,-0.211235235,-0.276937391,-0.095688436,-0.159059012,-0.358446586,5,0,0,0,0,0.2375,0.7625,0,0
"346",10174,84750,5,"ARO","NotDet",2,457.92,0.03,800.3282813,7,0,0,0,1873.910653,2070.723245,0,4,0,0.625,0.125,0.25,0,0,0,25.654,15.70013972,441.81,5.54,0,0.397242637,-0.32272091,-0.177942976,0.172847191,0.118664825,-0.212222596,1,0,0,0,0,0,0,1,0
"347",10175,84750,6,"ARO","NotDet",2,457.92,0.03,800.3282813,7,0,0,0,1873.910653,2070.723245,0,4,0,0.625,0.125,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.328364342,-0.272576836,-0.22843316,0.080550793,0.027600047,-0.247001168,1,0,0,0,0,0,0.126582278,0.873417722,0
"348",10176,84750,11,"ARO","Dry",1,457.92,0.03,800.3282813,7,0,0,0,1873.910653,2070.723245,0,4,0,0.625,0.125,0.25,0,0,0,122.2,109.186,441.18,4.78,0.05,0.159833092,-0.209591662,-0.284574069,-0.107561235,-0.170373149,-0.367001852,5,0,0,0,0,0.075949367,0.924050633,0,0
"349",10180,84800,5,"ARO","NotDet",2,457.87,0.02,800.4448438,6,0,0,0,1923.10678,2033.235037,0,4,0,0.75,0.25,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.382909293,-0.309337973,-0.202696621,0.143670619,0.088575681,-0.227294488,1,0,0,0,0,0,0,1,0
"350",10181,84800,6,"ARO","NotDet",2,457.87,0.02,800.4448438,6,0,0,0,1923.10678,2033.235037,0,4,0,0.75,0.25,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.319103914,-0.26458988,-0.24580243,0.060334759,0.006937058,-0.258351055,1,0,0,0,0,0,0,1,0
"351",10182,84800,11,"ARO","Dry",1,457.87,0.02,800.4448438,6,0,0,0,1923.10678,2033.235037,0,4,0,0.75,0.25,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.161449654,-0.20858442,-0.28570403,-0.108211925,-0.169248437,-0.365239752,5,0,0,0,0,0,1,0,0
"352",10186,84850,5,"ARO","NotDet",2,458.08,0.01,800.4917188,7,0,0,0,1973.007229,1991.916025,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.389855574,-0.314988237,-0.207571228,0.14748857,0.092281014,-0.229618373,1,0,0,0,0,0,0,1,0
"353",10187,84850,6,"ARO","Dry",1,458.08,0.01,800.4917188,7,0,0,0,1973.007229,1991.916025,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.314349125,-0.261342851,-0.252900829,0.048426645,-0.003527205,-0.264807898,1,0,0,0,0,0,0,1,0
"354",10188,84850,11,"ARO","Dry",1,458.08,0.01,800.4917188,7,0,0,0,1973.007229,1991.916025,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.157927473,-0.205045659,-0.288507036,-0.114303433,-0.176269726,-0.368251012,5,0,0,0,0,0,1,0,0
"355",10192,84900,5,"ARO","NotDet",2,457.72,0,800.4998438,7,0,0,0,2021.92485,1947.031407,0,4,0,0.888888889,0,0,0.111111111,0,0,25.654,15.70013972,441.81,5.54,0,0.397049449,-0.321437963,-0.201297329,0.160142451,0.10302123,-0.225979334,1,0,0,0,0,0,0,1,0
"356",10193,84900,6,"ARO","Dry",1,457.72,0,800.4998438,7,0,0,0,2021.92485,1947.031407,0,4,0,0.888888889,0,0,0.111111111,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.321178134,-0.268552109,-0.247085273,0.062030789,0.008730743,-0.260523283,1,0,0,0,0,0,0,1,0
"357",10194,84900,11,"ARO","Dry",1,457.72,0,800.4998438,7,0,0,0,2021.92485,1947.031407,0,4,0,0.888888889,0,0,0.111111111,0,0,122.2,109.186,441.18,4.78,0.05,0.157620299,-0.207915267,-0.284645388,-0.108454299,-0.170287416,-0.365457276,5,0,0,0,0,0,1,0,0
"358",10198,84950,5,"ARO","NotDet",2,457.27,0,800.5035938,7,0,0,0,2069.058381,1898.845136,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.418033363,-0.338359652,-0.186895303,0.189421947,0.135965029,-0.212113166,1,0,0,0,0,0,0,1,0
"359",10199,84950,6,"ARO","NotDet",2,457.27,0,800.5035938,7,0,0,0,2069.058381,1898.845136,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.359310569,-0.295697247,-0.220747735,0.119335419,0.068327694,-0.232093451,1,0,0,0,0,0,0,1,0
"360",10200,84950,11,"ARO","Dry",1,457.27,0,800.5035938,7,0,0,0,2069.058381,1898.845136,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.175517048,-0.21477283,-0.269588108,-0.081846685,-0.143160203,-0.347593791,5,0,0,0,0,0,1,0,0
"361",10204,85000,5,"ARO","NotDet",2,457.88,0.01,800.511875,7,0,0,0,2114.046448,1849.404346,0,4,0,0.75,0,0,0.25,0,0,25.654,15.70013972,441.81,5.54,0,0.398663181,-0.323054019,-0.185436589,0.170567669,0.117208362,-0.213822827,1,0,0,0,0,0,0,1,0
"362",10205,85000,6,"ARO","NotDet",2,457.88,0.01,800.511875,7,0,0,0,2114.046448,1849.404346,0,4,0,0.75,0,0,0.25,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.329346879,-0.271192584,-0.216613536,0.096421484,0.042326167,-0.231468401,1,0,0,0,0,0,0.012820513,0.987179487,0
"363",10206,85000,11,"ARO","Dry",1,457.88,0.01,800.511875,7,0,0,0,2114.046448,1849.404346,0,4,0,0.75,0,0,0.25,0,0,122.2,109.186,441.18,4.78,0.05,0.14978261,-0.196590571,-0.275092684,-0.104575975,-0.167637919,-0.352916906,5,0.012820513,0,0,0,0,0.987179487,0,0
"364",10210,85050,5,"ARO","NotDet",2,457.57,0.01,800.6179688,6,0,0,0,2162.114312,1801.802598,0,4,0,0.875,0,0,0.125,0,0,25.654,15.70013972,441.81,5.54,0,0.38732072,-0.317572781,-0.192856311,0.155605432,0.102375757,-0.222274572,1,0,0,0,0,0,0.075,0.925,0
"365",10211,85050,6,"ARO","NotDet",2,457.57,0.01,800.6179688,6,0,0,0,2162.114312,1801.802598,0,4,0,0.875,0,0,0.125,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.317859857,-0.263501913,-0.219482313,0.079615681,0.027667899,-0.237332675,1,0,0,0,0,0,0.1,0.9,0
"366",10212,85050,11,"ARO","Dry",1,457.57,0.01,800.6179688,6,0,0,0,2162.114312,1801.802598,0,4,0,0.875,0,0,0.125,0,0,122.2,109.186,441.18,4.78,0.05,0.135837392,-0.191431588,-0.277700522,-0.118958163,-0.179542563,-0.358738907,5,0.025,0,0,0,0,0.975,0,0
"367",10216,85100,5,"ARO","Wet",4,457.89,0.01,800.655,7,0,0,0,2210.468789,1754.595683,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.356543332,-0.297336477,-0.207869373,0.124122972,0.067346541,-0.234951613,1,0,0,0,0,0,0.139240506,0.860759494,0
"368",10217,85100,6,"ARO","NotDet",2,457.89,0.01,800.655,7,0,0,0,2210.468789,1754.595683,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.307701345,-0.259680978,-0.230090456,0.066611377,0.01430637,-0.246393594,1,0,0,0,0,0,0.151898734,0.848101266,0
"369",10218,85100,11,"ARO","Dry",1,457.89,0.01,800.655,7,0,0,0,2210.468789,1754.595683,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.133467093,-0.188740645,-0.275697068,-0.117693294,-0.179296448,-0.35606209,5,0,0,0.037974684,0,0,0.962025316,0,0
"370",10222,85150,5,"ARO","Wet",4,458.81,0.05,800.6696875,8,0,0,0,2258.911626,1707.704338,0,4,0,0.75,0,0,0.25,0,0,25.654,15.70013972,441.81,5.54,0,0.37134937,-0.308251172,-0.207884474,0.136479046,0.078935174,-0.235565695,1,0,0,0,0,0,0.102564103,0.897435897,0
"371",10223,85150,6,"ARO","NotDet",2,458.81,0.05,800.6696875,8,0,0,0,2258.911626,1707.704338,0,4,0,0.75,0,0,0.25,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.320402255,-0.269657717,-0.235296864,0.072620862,0.019351446,-0.252095547,1,0,0,0,0,0,0.115384615,0.884615385,0
"372",10224,85150,11,"ARO","Dry",1,458.81,0.05,800.6696875,8,0,0,0,2258.911626,1707.704338,0,4,0,0.75,0,0,0.25,0,0,122.2,109.186,441.18,4.78,0.05,0.128784812,-0.184543633,-0.277545086,-0.123543011,-0.182688287,-0.355270685,5,0,0,0.5,0,0,0.5,0,0
"373",10228,85200,5,"ARO","Wet",4,459.48,0.06,800.675625,8,0,0,0,2305.359076,1660.008784,0,4,0,0.777777778,0,0,0.222222222,0,0,25.654,15.70013972,441.81,5.54,0,0.37894169,-0.313078227,-0.196088455,0.143165583,0.087613196,-0.232188101,1,0,0,0,0,0,0.142857143,0.857142857,0
"374",10229,85200,6,"ARO","NotDet",2,459.48,0.06,800.675625,8,0,0,0,2305.359076,1660.008784,0,4,0,0.777777778,0,0,0.222222222,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.322533193,-0.271825737,-0.231286439,0.073106533,0.019272007,-0.254208866,1,0,0,0,0,0,0.142857143,0.857142857,0
"375",10230,85200,11,"ARO","Dry",1,459.48,0.06,800.675625,8,0,0,0,2305.359076,1660.008784,0,4,0,0.777777778,0,0,0.222222222,0,0,122.2,109.186,441.18,4.78,0.05,0.137892024,-0.192084365,-0.274791508,-0.113919247,-0.17481679,-0.355151557,4,0,0,0.896103896,0,0,0.103896104,0,0
"376",10234,85250,5,"ARO","Wet",4,459.8,0.07,800.685,8,0,0,0,2348.918954,1610.229228,0,4,0,0.777777778,0,0,0.222222222,0,0,25.654,15.70013972,441.81,5.54,0,0.379654854,-0.313908573,-0.185850704,0.15358483,0.09691649,-0.224067314,1,0,0,0,0,0,0.090909091,0.909090909,0
"377",10235,85250,6,"ARO","Partially",3,459.8,0.07,800.685,8,0,0,0,2348.918954,1610.229228,0,4,0,0.777777778,0,0,0.222222222,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.320969535,-0.269730582,-0.2268174,0.075645835,0.022910115,-0.248553358,1,0,0,0,0,0,0.103896104,0.896103896,0
"378",10236,85250,11,"ARO","Dry",1,459.8,0.07,800.685,8,0,0,0,2348.918954,1610.229228,0,4,0,0.777777778,0,0,0.222222222,0,0,122.2,109.186,441.18,4.78,0.05,0.172131745,-0.217224701,-0.267769549,-0.082279178,-0.14145421,-0.348317197,4,0,0,0.662337662,0,0.025974026,0.311688312,0,0
"379",10240,85300,5,"ARO","Wet",4,458.83,0.06,800.698125,8,0,0,0,2394.354447,1560.857226,0,4,0,0.75,0,0.25,0,0,0,25.654,15.70013972,441.81,5.54,0,0.404652241,-0.33186049,-0.174986698,0.181400166,0.124877645,-0.216080148,1,0,0,0,0,0,0,1,0
"380",10241,85300,6,"ARO","Wet",4,458.83,0.06,800.698125,8,0,0,0,2394.354447,1560.857226,0,4,0,0.75,0,0.25,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.34366052,-0.28388175,-0.220081904,0.100721069,0.04530397,-0.241816109,1,0,0,0,0,0,0.025316456,0.974683544,0
"381",10242,85300,11,"ARO","Dry",1,458.83,0.06,800.698125,8,0,0,0,2394.354447,1560.857226,0,4,0,0.75,0,0.25,0,0,0,122.2,109.186,441.18,4.78,0.05,0.180664766,-0.224556613,-0.269175559,-0.077773615,-0.139847383,-0.353447211,5,0,0,0.227848101,0,0.037974684,0.734177215,0,0
"382",10246,85350,5,"ARO","Wet",4,457.74,0.03,800.7026563,7,0,0,0,2437.265948,1510.893997,0,4,0,0.444444444,0.111111111,0.444444444,0,0,0,25.654,15.70013972,441.81,5.54,0,0.397047052,-0.328640631,-0.177868732,0.178002866,0.119108518,-0.2182741,1,0,0,0,0,0,0,1,0
"383",10247,85350,6,"ARO","Wet",4,457.74,0.03,800.7026563,7,0,0,0,2437.265948,1510.893997,0,4,0,0.444444444,0.111111111,0.444444444,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.340336717,-0.284680837,-0.216781409,0.101747067,0.046620559,-0.241385149,1,0,0,0,0,0,0.051282051,0.948717949,0
"384",10248,85350,11,"ARO","Dry",1,457.74,0.03,800.7026563,7,0,0,0,2437.265948,1510.893997,0,4,0,0.444444444,0.111111111,0.444444444,0,0,0,122.2,109.186,441.18,4.78,0.05,0.173703763,-0.223532739,-0.268469068,-0.081654122,-0.144925135,-0.356917782,5,0,0,0,0,0.128205128,0.871794872,0,0
"385",10252,85400,5,"ARO","Wet",4,457.25,0.01,800.71375,13,0,0,0,2480.509655,1460.940025,0,15,0,0.181818182,0,0.727272727,0.090909091,0,0,25.654,15.70013972,441.81,5.54,0,0.350398449,-0.302971894,-0.188204761,0.131850989,0.070803993,-0.23733314,1,0,0,0,0,0,0.164556962,0.835443038,0
"386",10253,85400,6,"ARO","Wet",4,457.25,0.01,800.71375,13,0,0,0,2480.509655,1460.940025,0,15,0,0.181818182,0,0.727272727,0.090909091,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.308470731,-0.269844477,-0.22728234,0.067363123,0.010124101,-0.260371929,1,0,0,0,0,0,0.430379747,0.569620253,0
"387",10254,85400,11,"ARO","Dry",1,457.25,0.01,800.71375,13,0,0,0,2480.509655,1460.940025,0,15,0,0.181818182,0,0.727272727,0.090909091,0,0,122.2,109.186,441.18,4.78,0.05,0.169413134,-0.229344155,-0.262375872,-0.077189283,-0.139416496,-0.357546011,5,0,0,0,0,0.088607595,0.911392405,0,0
"388",10258,85450,5,"ARO","Wet",4,457.85,0.03,800.7284375,12,0,0,0,2524.00271,1410.992157,0,21,0,0,0,0.444444444,0.555555556,0,0,25.654,15.70013972,441.81,5.54,0,0.355900825,-0.30800409,-0.191102915,0.134707216,0.074395267,-0.238982211,1,0,0,0,0,0,0.08974359,0.91025641,0
"389",10259,85450,6,"ARO","Wet",4,457.85,0.03,800.7284375,12,0,0,0,2524.00271,1410.992157,0,21,0,0,0,0.444444444,0.555555556,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.31535865,-0.274758506,-0.225657451,0.074807758,0.018751971,-0.2572333,5,0,0,0,0,0,0.525641026,0.474358974,0
"390",10260,85450,11,"ARO","Dry",1,457.85,0.03,800.7284375,12,0,0,0,2524.00271,1410.992157,0,21,0,0,0,0.444444444,0.555555556,0,0,122.2,109.186,441.18,4.78,0.05,0.187723482,-0.24310609,-0.256349287,-0.056726645,-0.116041401,-0.349862354,5,0,0,0,0,0.128205128,0.871794872,0,0
"391",10264,85500,5,"ARO","Wet",4,458.67,0.06,800.7325,13,0,0,0,2565.097178,1361.052972,0,4,0,0.5,0,0,0.5,0,0,25.654,15.70013972,441.81,5.54,0,0.383139629,-0.314544673,-0.174086735,0.165486014,0.106220324,-0.21542151,1,0,0,0,0,0,0,1,0
"392",10265,85500,6,"ARO","Wet",4,458.67,0.06,800.7325,13,0,0,0,2565.097178,1361.052972,0,4,0,0.5,0,0,0.5,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.320173301,-0.267140972,-0.214576141,0.086289007,0.030038316,-0.239059854,1,0,0,0,0,0,0.142857143,0.857142857,0
"393",10266,85500,11,"ARO","Dry",1,458.67,0.06,800.7325,13,0,0,0,2565.097178,1361.052972,0,4,0,0.5,0,0,0.5,0,0,122.2,109.186,441.18,4.78,0.05,0.180511747,-0.22682899,-0.270505253,-0.074921864,-0.136879128,-0.353562038,5,0,0,0,0,0.116883117,0.883116883,0,0
"394",10270,85550,5,"ARO","Wet",4,457.46,0.04,801.0223438,15,0,0,0,2604.229502,1311.556448,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.378572168,-0.305061972,-0.191858318,0.151616259,0.092667782,-0.218331837,1,0,0,0,0,0,0,1,0
"395",10271,85550,6,"ARO","Wet",4,457.46,0.04,801.0223438,15,0,0,0,2604.229502,1311.556448,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.320991241,-0.260787092,-0.226655452,0.079767699,0.022943034,-0.239239478,1,0,0,0,0,0,0,1,0
"396",10272,85550,11,"ARO","Dry",1,457.46,0.04,801.0223438,15,0,0,0,2604.229502,1311.556448,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.157369537,-0.199559148,-0.291246948,-0.115301525,-0.178882922,-0.365590892,5,0,0,0,0,0.142857143,0.857142857,0,0
"397",10276,85600,5,"ARO","Wet",4,456.71,0.03,801.0420313,12,0,0,0,2639.880682,1263.315707,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.392335208,-0.320819886,-0.213768945,0.147316407,0.093945829,-0.23381049,1,0,0,0,0,0,0,1,0
"398",10277,85600,6,"ARO","Wet",4,456.71,0.03,801.0420313,12,0,0,0,2639.880682,1263.315707,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.34724385,-0.284704622,-0.23637013,0.092378467,0.040641421,-0.246941436,1,0,0,0,0,0,0,1,0
"399",10278,85600,11,"ARO","Dry",1,456.71,0.03,801.0420313,12,0,0,0,2639.880682,1263.315707,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.155025744,-0.19738737,-0.292450437,-0.121718757,-0.181883414,-0.366356697,5,0,0,0,0,0.194805195,0.805194805,0,0
"400",10282,85650,5,"ARO","Dry",1,456.62,0.04,801.0795313,8,0,0,0,2674.825636,1215.766046,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.409301207,-0.337017284,-0.211969053,0.162453932,0.108450688,-0.237106979,1,0,0,0,0,0,0,1,0
"401",10283,85650,6,"ARO","Dry",1,456.62,0.04,801.0795313,8,0,0,0,2674.825636,1215.766046,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.356468278,-0.296404544,-0.231470496,0.106177804,0.054044091,-0.246315058,1,0,0,0,0,0,0,1,0
"402",10284,85650,11,"ARO","Dry",1,456.62,0.04,801.0795313,8,0,0,0,2674.825636,1215.766046,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.151531667,-0.194814454,-0.286389708,-0.117077556,-0.178058918,-0.360617316,5,0,0,0,0,0.0375,0.9625,0,0
"403",10288,85700,5,"ARO","Wet",4,456.06,0.02,801.0825,6,0,0,0,2705.783418,1170.925958,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.417596095,-0.339838781,-0.205002567,0.178685499,0.123423016,-0.225795555,1,0,0,0,0,0,0,1,0
"404",10289,85700,6,"ARO","Dry",1,456.06,0.02,801.0825,6,0,0,0,2705.783418,1170.925958,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.364057432,-0.298106532,-0.220822737,0.124742181,0.071867988,-0.231215968,1,0,0,0,0,0,0,1,0
"405",10290,85700,11,"ARO","Dry",1,456.06,0.02,801.0825,6,0,0,0,2705.783418,1170.925958,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.154829214,-0.197872956,-0.287897837,-0.115248736,-0.176612899,-0.362144699,5,0.08974359,0,0,0,0,0.91025641,0,0
"406",10294,85750,5,"ARO","Wet",4,455.96,0.01,801.095,6,0,0,0,2739.50481,1124.982694,0,4,0,1,0,0,0,0,0,25.654,15.70013972,441.81,5.54,0,0.415024939,-0.33434213,-0.2016758,0.17589364,0.119571507,-0.223620042,1,0,0,0,0,0,0,1,0
"407",10295,85750,6,"ARO","Dry",1,455.96,0.01,801.095,6,0,0,0,2739.50481,1124.982694,0,4,0,1,0,0,0,0,0,77.978,5.041834104,441.84,5.57,-0.01,0.359440519,-0.291478123,-0.220504242,0.118263218,0.06503317,-0.230899763,1,0,0,0,0,0,0,1,0
"408",10296,85750,11,"ARO","Dry",1,455.96,0.01,801.095,6,0,0,0,2739.50481,1124.982694,0,4,0,1,0,0,0,0,0,122.2,109.186,441.18,4.78,0.05,0.142555317,-0.192030021,-0.29108922,-0.128022006,-0.188132287,-0.367115233,5,0.1,0,0,0,0,0.9,0,0
